id,name,lat,lon,is_substation,is_transformer_node,voltage
5551483298,"",50.620031000000004,6.0270068000000006,false,true,"15000;400"
1364888163,"",50.7479652,6.1747813,true,false,""
393330967,"",50.813637,6.5087758000000004,true,false,""
1363519604,"",50.7533455,6.145150500000001,true,false,""
2331109188,"",50.765321400000005,6.126461600000001,true,false,""
12945145791,"",50.981277500000004,6.0675669,true,false,""
1256673587,"",50.933511700000004,6.375216600000001,true,false,""
1309541370,"",50.705355600000004,6.072867100000001,true,false,""
1741882284,"",50.9347658,5.9424402,false,true,""
2330001448,"",50.75630030000001,6.1307121,true,false,""
10315366640,"",50.727206900000006,6.0448113,true,false,"400"
331738076,"",50.7327719,6.4819288,true,false,""
3551688413,"",50.790477100000004,6.0951453,true,false,""
1419392134,"",50.7571479,6.1074639,true,false,""
9107881386,"",50.7922662,6.5707962,true,false,""
10704274513,"",50.811261,6.265566000000001,false,true,""
11662796037,"",50.898566200000005,5.9543923,true,false,""
5769243222,"",50.614323500000005,6.0448636,false,true,""
6032236090,"",50.634639,6.024397400000001,false,true,""
262793727,"",50.806179,6.1661286,false,true,""
1737532647,"",50.7653593,6.1231154000000005,true,false,""
3646302704,"",50.772953400000006,6.1028463,true,false,""
8511349391,"",50.858681100000005,6.3503243000000005,false,true,""
333105918,"Station Ofenskaul",50.7340767,6.476188400000001,true,false,""
318109177,"Station Kindergarten",50.7019401,6.4104353000000005,true,false,""
1694425947,"",50.763322300000006,6.057033400000001,true,false,""
1578747164,"",50.7722009,6.117861100000001,true,false,""
332575269,"Station Auf dem Hügel 1",50.73939,6.4612917,true,false,""
7551676496,"",50.7717539,6.1213398,true,false,""
9382401792,"",50.6312755,6.1834511,false,true,""
2009727869,"",50.79596170000001,6.1304523,true,false,""
1660287374,"",50.763740600000006,6.066149500000001,true,false,""
2161671762,"",50.794867800000006,6.1643568,true,false,""
1726753870,"",50.720158700000006,6.149941500000001,true,false,""
4951587994,"",50.911847400000006,6.2177205,false,true,""
5583910956,"",50.624137700000006,6.0368649,false,true,""
9461602982,"",50.867758300000006,6.0176651,false,true,""
1357039267,"",50.728273,6.179336,true,false,""
1322838758,"",50.755647700000004,6.1003620000000005,true,false,""
1309312884,"",50.8730619,6.10369,true,false,""
1357039268,"",50.754756,6.1313816,true,false,""
11257414640,"",50.619977000000006,6.0906246,true,false,"750"
9956393641,"",50.878100800000006,6.0935132,false,true,""
5774669756,"",50.633771800000005,6.0323186,false,true,""
11961444602,"",50.8329511,5.9827963,false,true,""
5428857328,"",50.6208643,6.040056600000001,false,true,""
9461602972,"",50.868320100000005,6.0186362,false,true,""
12046047579,"",50.913244000000006,6.217516900000001,false,true,""
1352910901,"",50.7819335,6.174645600000001,true,false,""
8434997352,"",50.6179853,6.0488172,false,true,""
6343934181,"",50.695150100000006,5.966340000000001,false,true,""
8617371041,"",50.6461916,5.9810746,false,true,""
1805500381,"",50.7874666,6.114763,true,false,""
5583910957,"",50.6243628,6.0296382,false,true,""
5907952193,"",50.639138900000006,6.016893700000001,false,true,""
13291310438,"",50.838030200000006,6.3257539000000005,false,true,""
9278923848,"",50.6314063,6.020825,false,true,""
323113657,"Station Sportplatz",50.76234040000001,6.5202058,true,false,""
5964632307,"",50.633392300000004,6.0469792,false,true,""
11741245438,"",50.8710832,6.4602832,false,true,""
2239338565,"",50.702297900000005,6.169369400000001,true,false,""
1256674532,"",50.924975800000006,6.367519400000001,true,false,""
1543024386,"",50.805652300000006,6.0645384,true,false,""
1325543128,"",50.6672467,6.3544438,true,false,""
2418310236,"",50.742746800000006,6.157798400000001,true,false,""
1277070944,"",50.695895900000004,6.1849803,true,false,""
5592207712,"",50.6330959,6.0379243,false,true,"15000;400;230"
549265053,"",50.876701000000004,6.1780518,true,false,""
6088857542,"",50.631227200000005,6.0209410000000005,false,true,""
1311046728,"",50.8811236,6.1689197,true,false,""
7551676494,"",50.7716885,6.126392500000001,false,true,""
2339818105,"",50.7620044,6.1384240000000005,true,false,""
10710776338,"",50.7848593,6.5155034,false,true,""
1368131117,"",50.772776,6.0623795000000005,true,false,""
2331109187,"",50.7627703,6.1271873,true,false,""
5508036051,"",50.622206600000005,6.036459000000001,false,true,""
707262075,"",50.8155134,6.2648424,true,false,""
5907952195,"",50.639116900000005,6.0169271,false,true,""
