id,node_ids,is_power_line,is_power_transformer_way,length_km,voltage
1119606394,"8071414167;10240227946;10240227944;10240227945",true,false,0.04754938108588054,"110000"
1300531683,"12046034154;4951587995;10704248394",true,false,0.030117928334601207,"110000"
1150803263,"7640486905;10705256987;10705256988;10705256989",true,false,0.02185489798109885,"110000"
34409260,"1026486407;1026486351;1026486338;1026486413",true,false,0.8471934744673592,"110000"
95346132,"1105781332;2378798234;2378798221;2378798206;1105781468",true,false,0.13649397952896714,"380000"
115300245,"1014114052;1014114067;1014097291;1014097290;1014097292;1014097294;1014097296;1014097293;1014097295;1014097297;1014097298;1013979547;1013979596;1013979609;1013979548;1013979571;1013979614;1013979595;1013979551;1013979615;1013979574;1013979598;1013979563;1013979602;1013979600;1013979576;1013979560;1013979565;1013979569;1013979552;1013979606;1013979605;1303248582",true,false,9.919613820486823,"150000"
677531088,"6343938510;6343938506",true,false,0.020005006951090323,"70000"
339428711,"1741882304;3466221489;1023520034",true,false,0.05868763607802401,"150000"
115432966,"1304247462;1304247397",true,false,0.04548931152940278,"110000"
115808257,"1307334587;10240168813;10240168807;1307334614;10240168786;10240168817;10240168822;1307334596;10240168792;1307334579",true,false,0.08703330166261475,"110000"
1088085425,"277101665;9969345676;10240168802",true,false,0.23284369435040464,"110000"
47596072,"605661053;605661061;605661066;605661071;605661082;605661076;1661047577;1661047576;1661047575;1661047574;1661047573;1661047572;1661047571;974008550;974008553",true,false,4.676336412116161,"380000;110000"
30316064,"291643924;291643899;291643873",true,false,0.49481013537418606,"380000;110000"
88061562,"1023448176;10239765790;10239765797;1023436553;10239765807;334245952;8109833681;8109833684;1023439948",true,false,0.05867112708009856,"110000"
162275039,"1741882182;1741882190;1741882192",true,false,0.057103443808684505,"150000"
473785977,"4678307389;4678302988;4678302985",true,false,0.017478178795260816,"110000"
1119544018,"10239765631;10239765632;10239765677;10239765633;10239765672;10239765652;10239765727;10239765785;10239765737;10239765641;10239765646;10239765709;10239765712;10239765716;10239765722;10239765777;10239765699;10239765704;10239765682;10239765690;10239765685;10239765626;10239765624;10239765771;10239765763",true,false,0.49714123683420924,"380000"
115303626,"1023520328;1303276678;1303276684;1303276674",true,false,0.2638429771496669,"150000"
